rennen,jahr,etappe,terrain,km,hm,ps,finisher,erste_gruppe,erste_gruppe_anteil,zeitgruppen,gruppengroesse_hinten,letzter_je_km,p5_je_km,p10_je_km,p25_je_km,p50_je_km,p75_je_km,p90_je_km,p100_je_km,rang10_je_km,rang20_je_km,rang30_je_km,rang50_je_km,rang75_je_km,rang100_je_km,rang150_je_km,ueber_zeitlimit
TdF,2010,2,Hilly_Difficult,201.0,2708,98,189,1,0.005291005291005291,12,17.09090909090909,5.686567164179104,1.1741293532338308,1.1741293532338308,1.1741293532338308,1.1741293532338308,2.9303482587064678,4.069651741293533,5.686567164179104,1.1741293532338308,1.1741293532338308,1.1741293532338308,1.1741293532338308,1.1741293532338308,1.1741293532338308,2.9303482587064678,0
TdF,2010,3,Flat,213.0,1168,7,185,6,0.032432432432432434,21,8.95,6.460093896713615,0.24882629107981222,0.49765258215962443,0.6807511737089202,1.1173708920187793,2.7652582159624415,3.492957746478873,6.460093896713615,0.24882629107981222,0.6009389671361502,0.6009389671361502,0.6807511737089202,0.6807511737089202,1.1173708920187793,2.7652582159624415,0
TdF,2010,4,Flat,153.5,1107,7,185,159,0.8594594594594595,11,2.6,1.8045602605863191,0.0,0.0,0.0,0.0,0.0,0.2736156351791531,1.8045602605863191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2010,5,Flat,187.5,1374,19,184,144,0.782608695652174,13,3.3333333333333335,1.952,0.0,0.0,0.0,0.0,0.0,0.784,1.952,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0
TdF,2010,6,Hilly,227.5,2345,44,184,14,0.07608695652173914,17,10.625,2.8923076923076922,0.0,0.013186813186813187,0.013186813186813187,0.013186813186813187,0.013186813186813187,0.34725274725274724,2.8923076923076922,0.0,0.013186813186813187,0.013186813186813187,0.013186813186813187,0.013186813186813187,0.013186813186813187,0.013186813186813187,0
TdF,2010,7,Medium_Mountain,165.5,3446,211,182,1,0.005494505494505495,18,10.647058823529411,8.078549848942599,0.6465256797583081,0.6465256797583081,1.4501510574018126,5.148036253776435,8.078549848942599,8.078549848942599,8.078549848942599,0.6465256797583081,0.6465256797583081,0.6465256797583081,1.4501510574018126,4.706948640483383,6.972809667673716,8.078549848942599,0
TdF,2010,8,Medium_Mountain,189.0,3636,297,182,2,0.01098901098901099,42,4.390243902439025,10.433862433862434,0.05291005291005291,0.6613756613756614,2.0634920634920637,6.835978835978836,8.83068783068783,10.338624338624339,10.433862433862434,0.10582010582010581,0.7301587301587301,1.0952380952380953,2.5925925925925926,6.835978835978836,6.835978835978836,9.603174603174603,0
TdF,2010,9,High_Mountain,204.5,5144,264,177,3,0.01694915254237288,26,6.96,12.54278728606357,0.6210268948655256,1.114914425427873,2.39119804400978,7.60880195599022,10.254278728606357,10.254278728606357,12.54278728606357,0.6210268948655256,1.4327628361858191,1.4425427872860637,4.484107579462103,6.058679706601467,7.60880195599022,10.254278728606357,0
TdF,2011,1,Hilly,191.5,1286,35,194,1,0.005154639175257732,30,6.655172413793103,3.77023498694517,0.031331592689295036,0.031331592689295036,0.031331592689295036,0.6005221932114883,0.814621409921671,1.3942558746736293,3.77023498694517,0.031331592689295036,0.031331592689295036,0.031331592689295036,0.031331592689295036,0.031331592689295036,0.6005221932114883,0.814621409921671,0
TdF,2011,10,Hilly_Difficult,161.0,1933,77,175,79,0.4514285714285714,8,13.714285714285714,2.608695652173913,0.0,0.0,0.0,2.0683229813664594,2.229813664596273,2.608695652173913,2.608695652173913,0.0,0.0,0.0,0.0,0.0,2.0683229813664594,2.229813664596273,0
TdF,2011,11,Rolling,168.5,1695,42,174,127,0.7298850574712644,13,3.9166666666666665,4.195845697329377,0.0,0.0,0.0,0.0,0.17804154302670624,2.035608308605341,4.195845697329377,0.0,0.0,0.0,0.0,0.0,0.0,2.035608308605341,0
TdF,2011,12,Mountain,211.0,4563,399,172,1,0.005813953488372093,57,3.0535714285714284,9.407582938388625,0.23696682464454977,0.6161137440758294,2.3981042654028437,5.995260663507109,9.407582938388625,9.407582938388625,9.407582938388625,0.2985781990521327,0.8815165876777251,1.2085308056872037,2.862559241706161,5.042654028436019,9.407582938388625,9.407582938388625,0
TdF,2011,13,Medium_Mountain,152.5,2605,148,168,1,0.005952380952380952,22,7.9523809523809526,10.891803278688524,2.0721311475409836,2.99672131147541,2.99672131147541,3.095081967213115,8.708196721311475,8.708196721311475,10.891803278688524,2.675409836065574,2.99672131147541,2.99672131147541,2.99672131147541,3.095081967213115,3.4098360655737703,8.708196721311475,0
TdF,2011,14,High_Mountain,168.5,5420,462,167,1,0.005988023952095809,46,3.688888888888889,9.821958456973293,0.28486646884273,1.0741839762611276,3.4718100890207717,8.172106824925816,9.525222551928783,9.525222551928783,9.821958456973293,0.28486646884273,1.3946587537091988,2.4154302670623147,4.278931750741839,6.27299703264095,8.747774480712167,9.525222551928783,0
TdF,2011,15,Flat,192.5,1464,25,167,113,0.6766467065868264,21,2.7,1.922077922077922,0.0,0.0,0.0,0.0,0.4935064935064935,1.018181818181818,1.922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,1.018181818181818,0
TdF,2011,16,Hilly_Difficult,162.5,2372,90,167,2,0.011976047904191617,37,4.583333333333333,6.196923076923077,0.7076923076923077,1.7476923076923077,2.5107692307692306,4.516923076923077,5.575384615384616,5.6923076923076925,6.196923076923077,0.7261538461538461,1.7476923076923077,1.9507692307692308,2.713846153846154,3.4584615384615383,5.181538461538461,5.6923076923076925,0
TdF,2011,17,Medium_Mountain,179.0,3193,170,166,1,0.006024096385542169,27,6.346153846153846,6.916201117318436,0.39106145251396646,1.4860335195530727,1.988826815642458,4.776536312849162,4.776536312849162,4.776536312849162,6.916201117318436,0.7821229050279329,1.4860335195530727,1.6368715083798884,2.335195530726257,4.776536312849162,4.776536312849162,4.776536312849162,0
TdF,2011,18,High_Mountain,189.0,5268,329,165,1,0.006060606060606061,55,3.037037037037037,11.322751322751323,1.0687830687830688,1.306878306878307,5.8465608465608465,11.322751322751323,11.322751322751323,11.322751322751323,11.322751322751323,1.1164021164021165,1.7724867724867726,3.3492063492063493,7.137566137566138,9.931216931216932,11.322751322751323,11.322751322751323,0
TdF,2011,19,Hilly_Difficult,109.5,3571,409,164,1,0.006097560975609756,41,4.075,13.945205479452055,0.5205479452054794,1.3789954337899544,5.360730593607306,13.945205479452055,13.945205479452055,13.945205479452055,13.945205479452055,0.684931506849315,1.8447488584474885,3.1872146118721463,6.9771689497716896,9.680365296803654,13.945205479452055,13.945205479452055,0
TdF,2011,21,Flat,95.0,436,2,164,148,0.9024390243902439,8,2.2857142857142856,1.0842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,1.0842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.3473684210526316,0
TdF,2011,3,Flat,198.0,1066,11,194,168,0.865979381443299,12,2.3636363636363638,1.803030303030303,0.0,0.0,0.0,0.0,0.0,0.40404040404040403,1.803030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2011,4,Hilly_Difficult,172.5,2250,83,193,9,0.046632124352331605,29,6.571428571428571,3.0434782608695654,0.034782608695652174,0.0463768115942029,0.14492753623188406,0.7246376811594203,1.489855072463768,2.8579710144927537,3.0434782608695654,0.034782608695652174,0.0463768115942029,0.0463768115942029,0.14492753623188406,0.35942028985507246,0.7304347826086957,1.489855072463768,0
TdF,2011,5,Rolling,164.5,1652,39,191,105,0.5497382198952879,23,3.909090909090909,4.7902735562310035,0.0,0.0,0.0,0.0,0.662613981762918,1.635258358662614,4.7902735562310035,0.0,0.0,0.0,0.0,0.0,0.0,0.9118541033434651,0
TdF,2011,6,Rolling,226.5,2373,52,189,59,0.31216931216931215,21,6.5,3.293598233995585,0.0,0.0,0.0,0.41501103752759383,0.6313465783664459,3.293598233995585,3.293598233995585,0.0,0.0,0.0,0.0,0.2119205298013245,0.45916114790286977,0.6313465783664459,0
TdF,2011,7,Flat,215.0,1304,6,186,77,0.41397849462365593,16,7.266666666666667,3.5395348837209304,0.0,0.0,0.0,0.7488372093023256,0.8651162790697674,0.8651162790697674,3.5395348837209304,0.0,0.0,0.0,0.0,0.0,0.8651162790697674,0.8651162790697674,0
TdF,2011,8,Hilly_Difficult,190.0,3019,130,184,1,0.005434782608695652,35,5.382352941176471,9.094736842105263,0.07894736842105263,0.07894736842105263,0.2631578947368421,1.768421052631579,6.310526315789474,6.310526315789474,9.094736842105263,0.07894736842105263,0.07894736842105263,0.15263157894736842,0.4,1.1210526315789473,3.5105263157894737,6.310526315789474,0
TdF,2011,9,Mountain,208.0,3975,160,176,1,0.005681818181818182,35,5.147058823529412,6.288461538461538,1.1490384615384615,1.1875,1.3413461538461537,2.75,4.798076923076923,6.110576923076923,6.288461538461538,1.1490384615384615,1.1875,1.2980769230769231,1.5432692307692308,1.7307692307692308,3.701923076923077,6.110576923076923,0
TdF,2012,1,Rolling,198.0,2680,66,194,47,0.2422680412371134,27,5.653846153846154,2.686868686868687,0.0,0.0,0.0707070707070707,0.4292929292929293,0.9141414141414141,1.1161616161616161,2.686868686868687,0.0,0.0,0.0,0.08585858585858586,0.22727272727272727,0.6414141414141414,0.9141414141414141,0
TdF,2012,10,Medium_Mountain,194.5,3350,208,171,1,0.005847953216374269,22,8.095238095238095,29.57840616966581,0.8431876606683805,1.0077120822622108,2.8123393316195373,11.264781491002571,19.732647814910024,29.57840616966581,29.57840616966581,0.884318766066838,1.0077120822622108,1.1311053984575836,3.6041131105398456,11.264781491002571,19.732647814910024,29.57840616966581,82
TdF,2012,11,Mountain,148.0,4987,387,163,1,0.006134969325153374,47,3.5217391304347827,14.83108108108108,0.7972972972972973,1.5743243243243243,5.777027027027027,11.972972972972974,13.513513513513514,13.513513513513514,14.83108108108108,0.9662162162162162,3.02027027027027,5.3108108108108105,7.506756756756757,11.972972972972974,13.513513513513514,13.614864864864865,0
TdF,2012,12,Medium_Mountain,226.0,3399,126,160,2,0.0125,18,9.294117647058824,5.110619469026549,2.0973451327433628,2.0973451327433628,2.0973451327433628,2.7212389380530975,3.1814159292035398,3.1814159292035398,5.110619469026549,2.0973451327433628,2.0973451327433628,2.0973451327433628,2.2610619469026547,2.579646017699115,2.7212389380530975,3.1814159292035398,0
TdF,2012,13,Hilly,217.0,1795,50,159,41,0.2578616352201258,13,9.833333333333334,3.9262672811059907,0.0,0.0,0.0,3.4608294930875574,3.889400921658986,3.889400921658986,3.9262672811059907,0.0,0.0,0.0,2.377880184331797,2.377880184331797,3.4608294930875574,3.889400921658986,0
TdF,2012,14,Medium_Mountain,191.0,3284,206,158,1,0.006329113924050633,15,11.214285714285714,10.015706806282722,1.198952879581152,5.732984293193717,5.732984293193717,7.397905759162303,8.890052356020943,8.890052356020943,10.015706806282722,1.5340314136125655,5.732984293193717,5.732984293193717,5.732984293193717,6.696335078534031,8.890052356020943,8.890052356020943,0
TdF,2012,15,Hilly_Difficult,158.5,2173,71,152,2,0.013157894736842105,10,16.666666666666668,5.873817034700315,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,5.873817034700315,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,4.479495268138801,4.763406940063091,0
TdF,2012,16,High_Mountain,197.0,5291,293,148,1,0.006756756756756757,32,4.741935483870968,10.314720812182742,1.868020304568528,2.472081218274112,3.6345177664974617,6.776649746192893,9.192893401015228,10.071065989847716,10.314720812182742,2.1776649746192893,2.6802030456852792,3.3197969543147208,4.842639593908629,6.776649746192893,8.390862944162437,,0
TdF,2012,17,High_Mountain,143.5,4383,400,149,1,0.006711409395973154,36,4.228571428571429,13.184668989547038,0.2578397212543554,0.9059233449477352,4.473867595818815,6.7317073170731705,12.940766550522648,12.940766550522648,13.184668989547038,0.49477351916376305,1.372822299651568,2.8919860627177703,6.7317073170731705,6.7317073170731705,12.940766550522648,,0
TdF,2012,18,Rolling,222.5,2146,55,149,13,0.087248322147651,27,5.230769230769231,3.3797752808988766,0.0,0.017977528089887642,0.017977528089887642,0.14831460674157304,1.2674157303370785,2.1123595505617976,3.3797752808988766,0.0,0.017977528089887642,0.017977528089887642,0.07191011235955057,0.14831460674157304,0.8314606741573034,,0
TdF,2012,2,Flat,207.5,1509,18,194,143,0.7371134020618557,14,3.923076923076923,2.8674698795180724,0.0,0.0,0.0,0.0,0.0963855421686747,0.2457831325301205,2.8674698795180724,0.0,0.0,0.0,0.0,0.0,0.0,0.0963855421686747,0
TdF,2012,20,Flat,120.0,699,7,149,14,0.09395973154362416,14,10.384615384615385,1.6083333333333334,0.0,0.03333333333333333,0.075,0.075,0.24166666666666667,0.36666666666666664,1.6083333333333334,0.0,0.03333333333333333,0.058333333333333334,0.075,0.075,0.075,,0
TdF,2012,3,Hilly,197.0,1551,86,192,63,0.328125,37,3.5833333333333335,5.020304568527918,0.005076142131979695,0.005076142131979695,0.005076142131979695,1.1878172588832487,2.269035532994924,2.796954314720812,5.020304568527918,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.649746192893401,1.1878172588832487,2.269035532994924,0
TdF,2012,4,Flat,214.5,1698,25,191,156,0.8167539267015707,11,3.5,1.9627039627039626,0.0,0.0,0.0,0.0,0.0,0.8671328671328671,1.9627039627039626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2012,5,Flat,196.5,1250,11,190,183,0.9631578947368421,3,3.5,1.256997455470738,0.0,0.0,0.0,0.0,0.0,0.0,1.256997455470738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2012,6,Flat,205.0,1535,16,186,9,0.04838709677419355,24,7.695652173913044,4.741463414634146,0.0,0.01951219512195122,0.01951219512195122,0.6292682926829268,2.9317073170731707,3.921951219512195,4.741463414634146,0.01951219512195122,0.01951219512195122,0.01951219512195122,0.01951219512195122,0.3902439024390244,0.6292682926829268,3.921951219512195,0
TdF,2012,7,Hilly_Difficult,199.0,2736,168,177,1,0.005649717514124294,81,2.2,27.512562814070353,0.2814070351758794,0.5226130653266332,0.9447236180904522,2.5527638190954773,3.7437185929648242,5.296482412060302,27.512562814070353,0.3316582914572864,0.5628140703517588,0.6984924623115578,1.1959798994974875,1.984924623115578,2.9246231155778895,4.326633165829146,3
TdF,2012,8,Medium_Mountain,157.5,3072,179,174,1,0.005747126436781609,18,10.176470588235293,39.60634920634921,0.19047619047619047,0.5396825396825397,1.892063492063492,4.692063492063492,6.355555555555555,39.60634920634921,39.60634920634921,0.19047619047619047,0.5396825396825397,0.8952380952380953,1.892063492063492,3.9174603174603173,6.285714285714286,30.64761904761905,32
TdF,2013,1,Flat,213.0,1529,13,198,198,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2013,10,Flat,197.0,1762,25,182,105,0.5769230769230769,26,3.08,2.649746192893401,0.0,0.0,0.0,0.0,0.5076142131979695,0.8934010152284264,2.649746192893401,0.0,0.0,0.0,0.0,0.0,0.0,0.5076142131979695,0
TdF,2013,12,Flat,218.0,1425,10,182,144,0.7912087912087912,8,5.428571428571429,1.9678899082568808,0.0,0.0,0.0,0.0,0.0,1.0275229357798166,1.9678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.8256880733944955,0
TdF,2013,13,Flat,173.0,1036,7,181,8,0.04419889502762431,25,7.208333333333333,4.716763005780347,0.03468208092485549,0.3988439306358382,0.3988439306358382,3.433526011560694,3.531791907514451,4.716763005780347,4.716763005780347,0.05202312138728324,0.3988439306358382,0.3988439306358382,0.3988439306358382,3.433526011560694,3.433526011560694,3.578034682080925,0
TdF,2013,14,Rolling,191.0,2158,60,181,12,0.06629834254143646,10,18.77777777777778,3.513089005235602,0.0,1.418848167539267,2.287958115183246,2.287958115183246,2.287958115183246,2.287958115183246,3.513089005235602,0.0,2.287958115183246,2.287958115183246,2.287958115183246,2.287958115183246,2.287958115183246,2.287958115183246,0
TdF,2013,15,Mountain,242.5,4146,342,181,1,0.0055248618784530384,74,2.4657534246575343,12.457731958762887,0.465979381443299,0.8,3.1257731958762887,5.7195876288659795,7.1587628865979385,8.065979381443299,12.457731958762887,0.5278350515463918,0.8701030927835052,2.1690721649484535,3.331958762886598,4.783505154639175,6.828865979381443,8.065979381443299,0
TdF,2013,16,Medium_Mountain,168.0,3073,123,179,1,0.00558659217877095,24,7.739130434782608,7.863095238095238,0.38095238095238093,0.5119047619047619,4.565476190476191,6.880952380952381,7.773809523809524,7.773809523809524,7.863095238095238,0.38095238095238093,0.8392857142857143,3.9761904761904763,4.565476190476191,6.4226190476190474,7.482142857142857,7.773809523809524,0
TdF,2013,18,High_Mountain,172.5,4789,417,175,1,0.005714285714285714,65,2.71875,11.582608695652175,1.4782608695652173,1.982608695652174,4.568115942028985,8.753623188405797,10.452173913043477,10.452173913043477,11.582608695652175,1.4782608695652173,2.063768115942029,2.428985507246377,5.159420289855072,8.753623188405797,8.753623188405797,10.452173913043477,0
TdF,2013,19,High_Mountain,204.5,5567,369,170,1,0.0058823529411764705,48,3.595744680851064,10.386308068459657,0.6112469437652812,2.4205378973105134,2.997555012224939,8.014669926650367,8.709046454767726,10.386308068459657,10.386308068459657,0.8019559902200489,2.54278728606357,2.5623471882640585,4.141809290953545,8.014669926650367,8.014669926650367,10.386308068459657,0
TdF,2013,2,Hilly_Difficult,156.0,2373,95,198,93,0.4696969696969697,8,15.0,6.762820512820513,0.00641025641025641,0.00641025641025641,0.00641025641025641,1.5833333333333333,6.762820512820513,6.762820512820513,6.762820512820513,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,1.5833333333333333,6.762820512820513,0
TdF,2013,20,High_Mountain,125.0,3909,353,170,1,0.0058823529411764705,75,2.2837837837837838,13.816,1.344,1.888,4.512,8.848,11.672,12.72,13.816,1.4,2.208,3.216,5.6,8.848,8.848,12.704,0
TdF,2013,21,Flat,118.0,766,8,169,13,0.07692307692307693,23,7.090909090909091,2.23728813559322,0.0,0.03389830508474576,0.0847457627118644,0.0847457627118644,0.4491525423728814,0.8135593220338984,2.23728813559322,0.0,0.03389830508474576,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.288135593220339,0.7966101694915254,0
TdF,2013,3,Medium_Mountain,145.5,2426,109,196,89,0.45408163265306123,9,13.375,6.900343642611684,0.0,0.0,0.0,1.5120274914089347,3.47766323024055,3.814432989690722,6.900343642611684,0.0,0.0,0.0,0.0,0.0,1.5120274914089347,3.47766323024055,0
TdF,2013,5,Rolling,228.5,2775,68,195,154,0.7897435897435897,7,6.833333333333333,3.413566739606127,0.0,0.0,0.0,0.0,0.0,2.660831509846827,3.413566739606127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2013,6,Flat,176.5,837,8,191,16,0.08376963350785341,24,7.608695652173913,3.671388101983003,0.0,0.028328611898016998,0.028328611898016998,0.028328611898016998,0.56657223796034,1.801699716713881,3.671388101983003,0.0,0.028328611898016998,0.028328611898016998,0.028328611898016998,0.028328611898016998,0.028328611898016998,1.3257790368271956,0
